Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
3139	12.5	10.897247	30.0	0.0	670.25	1.9833604	1.1920929e-07	1.9833605	1.9833605	12560000	0.08575827	10.646409	0.0	-0.00018489361	2.882057	0.6475798	0.45999998	0.0	33999.11246180534
3140	14.0	10.198039	30.0	0.0	690.2	1.9698977	4.7683716e-07	1.9698973	1.9698973	12564000	0.074667454	9.744329	0.0	-0.01682359	2.8823643	0.9326669	0.6625	0.0	34009.83407282829
3141	22.5	4.3301272	30.0	20.0	611.0	1.8416657	2.3841858e-07	1.841666	1.841666	12568000	0.066016875	9.698638	0.0	-0.043669343	2.882218	0.7678736	0.54575	0.0	34020.50054979324
3142	10.0	7.071068	20.0	0.0	612.25	2.0489237	4.7683716e-07	2.0489242	2.0489242	12572000	0.08765443	7.0105443	0.0	-1.0428748	2.882279	0.7940166	0.56475	0.0	34031.10798072815
3143	10.0	12.247449	30.0	0.0	875.75	1.0385181	2.3841858e-07	1.0385183	1.0385183	12576000	0.05529957	5.835181	0.0	-0.003965646	2.8823278	1.0085027	0.71425	0.0	34041.85644483566
3144	18.0	11.661903	30.0	0.0	645.8	1.1008322	1.1920929e-07	1.1008323	1.1008323	12580000	0.049825437	9.472669	0.0	-0.5638264	2.8822474	0.8024287	0.5715	0.0	34052.22085571289
3145	10.0	12.247449	30.0	0.0	845.0	1.8463401	0.0	1.8463401	1.8463401	12584000	0.04209766	6.132415	0.0	-0.772661	2.8823607	1.1015394	0.7765	0.0	34062.929949998856
3146	12.0	7.483315	20.0	0.0	695.8	0.97506434	5.9604645e-08	0.9750644	0.9750644	12588000	0.12732004	7.014316	0.0	-0.3061667	2.8821645	0.72120804	0.51275	0.0	34073.578463077545
3147	7.5	8.291562	20.0	0.0	865.5	1.524261	1.1920929e-07	1.5242609	1.5242609	12592000	0.06324504	5.707614	0.0	-0.53595334	2.8825564	1.2489735	0.89	0.0	34084.37538385391
3148	7.5	8.291562	20.0	0.0	848.5	0.7973661	5.9604645e-08	0.797366	0.797366	12596000	0.056286268	3.1108067	0.0	-0.02179727	2.8824756	1.1918066	0.842	0.0	34094.97154688835
3149	17.5	4.3301272	20.0	10.0	720.5	0.6500034	5.9604645e-08	0.6500033	0.6500033	12600000	0.07692758	10.176905	0.0	-1.6970303	2.8823113	0.7752972	0.55125	0.0	34105.575395822525
3150	12.5	8.291562	20.0	0.0	868.5	1.939074	3.5762787e-07	1.9390744	1.9390744	12604000	0.06699561	6.044175	0.0	-0.2845574	2.882484	1.0913341	0.77375	0.0	34116.302456855774
3151	22.5	10.897247	40.0	10.0	756.25	1.4108931	1.1920929e-07	1.4108932	1.4108932	12608000	0.09194389	19.152893	0.0	-2.0175853	2.8821735	0.68598914	0.48475	0.0	34127.05625605583
3152	12.5	12.990381	30.0	0.0	883.0	2.810821	4.7683716e-07	2.8108206	2.8108206	12612000	0.05596515	9.210647	0.0	-1.5602758	2.882419	1.0368378	0.73800004	0.0	34137.803987026215
3153	21.666666	10.671874	40.0	10.0	461.0	1.5804106	2.3841858e-07	1.5804108	1.5804108	12616000	0.0871968	14.487178	0.0	-0.9522362	2.8821845	0.5377947	0.38125	0.0	34148.2387919426
3154	22.0	7.483315	30.0	10.0	667.0	2.5418012	0.0	2.5418012	2.5418012	12620000	0.08413215	12.725164	0.0	-0.08725047	2.882306	0.7662029	0.5445	0.0	34158.924803972244
3155	17.5	4.3301272	20.0	10.0	476.5	2.8326876	4.7683716e-07	2.832688	2.832688	12624000	0.11603168	11.537403	0.0	-0.4417789	2.8821983	0.6346205	0.44849998	0.0	34169.63009786606
3156	30.0	23.452078	70.0	10.0	895.25	2.1780145	2.3841858e-07	2.1780143	2.1780143	12628000	0.056735583	29.139755	0.0	-1.5010467	2.8822982	0.86129904	0.60625	0.0	34180.115813970566
3157	25.0	17.07825	50.0	0.0	581.0	3.3849726	2.3841858e-07	3.3849728	3.3849728	12632000	0.04652573	24.444107	0.0	-0.009542227	2.882211	0.6929606	0.49175	0.0	34190.745055913925
3158	22.5	14.790199	40.0	0.0	767.25	3.2887774	2.3841858e-07	3.2887776	3.2887776	12636000	0.05215098	16.429432	0.0	-0.0939585	2.8823388	0.86833453	0.619	0.0	34201.352824926376
3159	7.5	4.3301272	10.0	0.0	631.25	2.9866362	2.3841858e-07	2.986636	2.986636	12640000	0.09789224	7.7139444	0.0	-5.5541344	2.8824344	1.0363419	0.73725	0.0	34212.118565797806
3160	10.0	7.071068	20.0	0.0	835.5	0.641818	0.0	0.641818	0.641818	12644000	0.11586101	6.271352	0.0	-0.41632172	2.882277	0.9482037	0.67275	0.0	34222.82029700279
3161	12.0	11.661903	30.0	0.0	678.8	1.2827318	1.1920929e-07	1.2827317	1.2827317	12648000	0.062881455	10.580426	0.0	-0.05832547	2.882308	0.8735884	0.61775	0.0	34233.568054914474
3162	25.0	11.18034	40.0	10.0	701.5	1.5220246	1.1920929e-07	1.5220248	1.5220248	12652000	0.061518524	27.090853	0.0	-3.8295908	2.882101	0.643616	0.45525002	0.0	34244.260853767395
3163	17.5	8.291562	30.0	10.0	874.0	3.4813154	2.3841858e-07	3.4813156	3.4813156	12656000	0.06719005	11.119354	0.0	-2.9696188	2.8823524	1.0723577	0.75525	0.0	34254.81209778786
3164	22.0	11.661903	40.0	10.0	621.0	1.7453264	0.0	1.7453264	1.7453264	12660000	0.08021707	11.853418	0.0	-0.5395931	2.8821914	0.6586174	0.46625	0.0	34265.3042948246
3165	14.0	10.198039	30.0	0.0	619.2	2.4840205	4.7683716e-07	2.484021	2.484021	12664000	0.09134491	10.985802	0.0	-0.3825267	2.8822637	0.7572355	0.53975	0.0	34276.109081983566
3166	10.0	10.0	20.0	0.0	706.0	1.863478	1.1920929e-07	1.8634778	1.8634778	12668000	0.048923995	6.6019206	0.0	-0.32544982	2.882485	1.0576959	0.7515	0.0	34287.28942489624
3167	27.5	8.291562	40.0	20.0	728.75	1.2924005	0.0	1.2924005	1.2924005	12672000	0.06873949	21.186337	0.0	-3.5116894	2.8820696	0.47205925	0.3355	0.0	34297.99162387848
3168	22.0	17.20465	50.0	0.0	722.8	3.1816866	0.0	3.1816866	3.1816866	12676000	0.04736667	30.712582	0.0	-0.056983948	2.882164	0.72412306	0.51575	0.0	34308.67334985733
3169	15.0	16.583124	40.0	0.0	875.75	3.4221563	4.7683716e-07	3.4221559	3.4221559	12680000	0.022067107	13.266721	0.0	-2.765085	2.8824368	1.1728514	0.826	0.0	34319.39176082611
3170	22.0	16.0	50.0	10.0	539.6	1.74322	1.1920929e-07	1.7432201	1.7432201	12684000	0.07112966	31.273575	0.0	-2.5791807	2.8820996	0.47937274	0.34075	0.0	34330.07139277458
3171	10.0	8.944272	20.0	0.0	793.2	3.3690794	7.1525574e-07	3.3690786	3.3690786	12688000	0.06789034	11.9214	0.0	-4.4015713	2.8824775	1.1115907	0.792	0.0	34340.79585003853
3172	17.5	8.291562	30.0	10.0	860.5	1.2386475	0.0	1.2386475	1.2386475	12692000	0.06798926	18.607405	0.0	-1.6664422	2.8822374	0.71936285	0.5085	0.0	34351.52028298378
3173	32.5	16.393597	60.0	20.0	649.25	2.549869	2.3841858e-07	2.5498688	2.5498688	12696000	0.04518609	35.926037	0.0	-1.7427751	2.8820114	0.56395316	0.4005	0.0	34362.02804493904
3174	18.0	16.0	40.0	0.0	700.6	3.8909922	4.7683716e-07	3.8909926	3.8909926	12700000	0.047067598	14.115786	0.0	-2.5917108	2.882321	0.8973495	0.62925	0.0	34372.72429585457
3175	15.0	5.0	20.0	10.0	827.5	2.255749	7.1525574e-07	2.2557497	2.2557497	12704000	0.09875974	7.127812	0.0	-0.2924205	2.8823547	1.0292699	0.729	0.0	34383.40553188324
3176	17.5	12.990381	30.0	0.0	838.25	1.7063409	3.5762787e-07	1.7063413	1.7063413	12708000	0.047603764	10.453028	0.0	-0.026839435	2.8823254	1.0077109	0.71175	0.0	34394.20069980621
3177	12.5	8.291562	20.0	0.0	816.75	1.8726157	2.3841858e-07	1.8726155	1.8726155	12712000	0.06370962	9.939824	0.0	-0.00014215708	2.882268	0.88301367	0.62950003	0.0	34405.044056892395
3178	20.0	0.0	20.0	20.0	599.8	1.8605651	1.1920929e-07	1.860565	1.860565	12716000	0.100234255	8.796466	0.0	-0.40590286	2.8821945	0.684205	0.48675	0.0	34415.69022893906
3179	17.5	8.291562	30.0	10.0	695.75	2.5050862	0.0	2.5050862	2.5050862	12720000	0.08488001	19.816343	0.0	-0.1034981	2.8821325	0.65516853	0.46424997	0.0	34426.40663790703
3180	15.0	13.844374	40.0	0.0	633.8333	2.829788	0.0	2.829788	2.829788	12724000	0.061627306	13.763861	0.0	-1.4118092	2.882232	0.7985859	0.56875	0.0	34437.17158985138
3181	10.0	10.0	20.0	0.0	944.5	1.6307641	1.1920929e-07	1.6307642	1.6307642	12728000	0.04087088	5.161003	0.0	-0.2265392	2.8824937	1.2211931	0.862	0.0	34447.821866989136
3182	18.0	13.2664995	40.0	0.0	667.0	1.1513921	1.1920929e-07	1.151392	1.151392	12732000	0.053780142	11.679748	0.0	-0.5386163	2.8822808	0.867465	0.614	0.0	34458.50996685028
3183	18.0	13.2664995	40.0	0.0	795.0	1.8884807	2.3841858e-07	1.8884804	1.8884804	12736000	0.041060604	13.806608	0.0	-0.035447598	2.8823285	0.93724406	0.667	0.0	34469.08618283272
3184	17.5	14.790199	40.0	0.0	901.25	2.0770533	0.0	2.0770533	2.0770533	12740000	0.047150567	15.776955	0.0	-0.20810604	2.8823152	0.965132	0.68149996	0.0	34479.71954894066
3185	17.5	14.790199	40.0	0.0	835.75	2.5320735	4.7683716e-07	2.532073	2.532073	12744000	0.03679772	10.0669365	0.0	-0.5257643	2.8823817	1.0445042	0.74175	0.0	34490.374557971954
3186	13.333333	7.4535604	30.0	10.0	618.6667	1.8103924	1.1920929e-07	1.8103923	1.8103923	12748000	0.13170001	8.015085	0.0	-0.013416648	2.882206	0.5868441	0.41775	0.0	34501.15717983246
3187	20.0	14.142136	40.0	0.0	632.0	1.6954188	3.5762787e-07	1.6954185	1.6954185	12752000	0.04001428	19.447395	0.0	-1.7514333	2.8822231	0.7813354	0.555	0.0	34511.95007276535
3188	16.0	4.8989797	20.0	10.0	616.0	3.0118878	4.7683716e-07	3.0118883	3.0118883	12756000	0.106203854	8.402364	0.0	-1.2825593	2.8821115	0.64924854	0.463	0.0	34522.575644016266
3189	7.5	8.291562	20.0	0.0	841.0	1.8839682	0.0	1.8839682	1.8839682	12760000	0.08030556	5.2698627	0.0	-0.91606766	2.8823848	1.0863109	0.77175	0.0	34533.004215717316
3190	20.0	21.213203	50.0	0.0	875.5	0.93043524	5.9604645e-08	0.9304353	0.9304353	12764000	0.01963162	19.36939	0.0	-0.95777214	2.882365	1.0334668	0.73125005	0.0	34544.522461891174
3191	27.5	17.85357	50.0	0.0	695.0	1.9049777	3.5762787e-07	1.9049773	1.9049773	12768000	0.054756463	26.685667	0.0	-4.2914495	2.8820932	0.60330737	0.424	0.0	34555.8965678215
3192	16.0	4.8989797	20.0	10.0	620.0	3.9917095	4.7683716e-07	3.991709	3.991709	12772000	0.09892449	13.721883	0.0	-3.0482693	2.8820615	0.49825215	0.3545	0.0	34566.442903757095
3193	7.5	8.291562	20.0	0.0	907.25	2.225308	2.3841858e-07	2.2253077	2.2253077	12776000	0.06274418	5.2411165	0.0	-1.6416396	2.8824387	1.1586827	0.82275	0.0	34576.99739694595
3194	12.5	8.291562	20.0	0.0	969.5	0.92726415	1.7881393e-07	0.927264	0.927264	12780000	0.065714195	5.31701	0.0	-0.16496764	2.882421	1.0785592	0.762	0.0	34587.59380578995
3195	17.5	10.897247	30.0	0.0	807.25	1.3375815	2.3841858e-07	1.3375813	1.3375813	12784000	0.05000621	7.163153	0.0	-0.20017016	2.8823583	0.9037869	0.64225	0.0	34598.31978201866
3196	25.0	15.0	50.0	10.0	615.75	1.7886827	2.3841858e-07	1.7886825	1.7886825	12788000	0.062371187	18.944815	0.0	-1.2254632	2.882196	0.5797322	0.41275	0.0	34608.972705841064
3197	27.5	10.897247	40.0	10.0	832.5	2.904639	4.7683716e-07	2.9046385	2.9046385	12792000	0.07875938	12.86212	0.0	-0.037030935	2.882299	0.6783818	0.48225	0.0	34619.68770694733
3198	24.0	10.198039	40.0	10.0	557.6	3.098228	4.7683716e-07	3.0982275	3.0982275	12796000	0.104826406	19.232376	0.0	-0.3864627	2.8821487	0.46069944	0.32775	0.0	34630.19504785538
3199	22.5	4.3301272	30.0	20.0	736.0	3.721157	7.1525574e-07	3.7211564	3.7211564	12800000	0.05636943	13.179692	0.0	-0.42051578	2.8822155	0.7968333	0.5655	0.0	34641.04962182045
3200	7.5	8.291562	20.0	0.0	894.0	3.073171	2.3841858e-07	3.0731711	3.0731711	12804000	0.07075465	7.8777847	0.0	-4.0535026	2.8824203	1.1117365	0.79275	0.0	34651.449175834656
3201	7.5	8.291562	20.0	0.0	732.0	1.0419418	1.1920929e-07	1.0419419	1.0419419	12808000	0.08085005	3.914888	0.0	-0.06591511	2.882442	1.0479646	0.74249995	0.0	34662.03038978577
3202	18.0	4.0	20.0	10.0	665.4	0.78311133	5.9604645e-08	0.7831113	0.7831113	12812000	0.11523365	10.396498	0.0	-1.9602176	2.8821297	0.6515348	0.4635	0.0	34672.67209506035
3203	22.5	4.3301272	30.0	20.0	781.0	2.1948261	2.3841858e-07	2.1948264	2.1948264	12816000	0.07635297	11.587248	0.0	-0.43766618	2.882328	0.8585663	0.60425	0.0	34683.2508020401
3204	12.0	11.661903	30.0	0.0	681.4	2.8609924	0.0	2.8609924	2.8609924	12820000	0.053057704	10.334402	0.0	-2.0943227	2.882392	1.0090232	0.71625	0.0	34693.76804471016
3205	15.0	11.18034	30.0	0.0	793.25	1.4011672	2.3841858e-07	1.4011674	1.4011674	12824000	0.065954134	15.776537	0.0	-1.0900902	2.882277	0.88104904	0.6265	0.0	34704.42579269409
3206	17.5	14.790199	40.0	0.0	811.5	2.4539912	2.3841858e-07	2.4539914	2.4539914	12828000	0.0510209	14.1142235	0.0	-0.1414609	2.8822384	0.8474505	0.601	0.0	34715.1742978096
3207	20.0	14.142136	40.0	0.0	743.5	2.0759883	4.7683716e-07	2.0759878	2.0759878	12832000	0.049825177	19.920162	0.0	-0.11881864	2.882288	0.93473166	0.65775	0.0	34725.72045087814
3208	26.666666	16.99673	50.0	10.0	575.8333	2.4213355	2.3841858e-07	2.4213357	2.4213357	12836000	0.0810979	28.665565	0.0	-2.735396	2.8821177	0.49187964	0.34925	0.0	34736.48413395882
3209	7.5	4.3301272	10.0	0.0	836.5	4.087163	4.7683716e-07	4.0871634	4.0871634	12840000	0.11140086	14.593822	0.0	-8.30088	2.8825197	1.2817699	0.90925	0.0	34746.87109375
3210	18.0	4.0	20.0	10.0	692.8	1.1617993	1.1920929e-07	1.1617994	1.1617994	12844000	0.09809495	9.907632	0.0	-0.53434396	2.8821952	0.6647293	0.47025	0.0	34757.628360033035
3211	10.0	7.071068	20.0	0.0	928.75	1.9044003	4.7683716e-07	1.9044008	1.9044008	12848000	0.10273321	6.4874005	0.0	-0.3366846	2.8823977	1.0686094	0.7595	0.0	34768.32518672943
3212	20.0	10.954452	30.0	0.0	694.0	1.3150977	0.0	1.3150977	1.3150977	12852000	0.06042751	11.862282	0.0	-1.0185733	2.8821664	0.6468828	0.46025002	0.0	34779.42672896385
3213	22.0	11.661903	40.0	10.0	641.2	2.3397536	0.0	2.3397536	2.3397536	12856000	0.07439529	17.838074	0.0	-0.07260656	2.8821774	0.670479	0.47650003	0.0	34790.12991189957
3214	12.5	8.291562	20.0	0.0	903.5	2.6130888	2.3841858e-07	2.6130886	2.6130886	12860000	0.087971754	7.315089	0.0	-1.0179231	2.8823466	0.9960571	0.70650005	0.0	34800.83653473854
3215	10.0	6.3245554	20.0	0.0	594.2	1.5907327	1.1920929e-07	1.5907326	1.5907326	12864000	0.093793	4.477238	0.0	-0.68120736	2.882282	0.7875593	0.56125	0.0	34811.65497493744
3216	12.5	16.393597	40.0	0.0	844.25	0.755084	5.9604645e-08	0.7550839	0.7550839	12868000	0.037092015	15.782852	0.0	-1.2964623	2.8824027	1.0655725	0.75625	0.0	34822.4371509552
3217	17.5	14.790199	40.0	0.0	735.5	1.9074092	4.7683716e-07	1.9074087	1.9074087	12872000	0.048247166	15.805808	0.0	-0.023877442	2.8823855	1.0453572	0.74525	0.0	34833.08388900757
3218	15.0	11.18034	30.0	0.0	800.0	1.7516245	2.3841858e-07	1.7516242	1.7516242	12876000	0.077604026	11.397984	0.0	-0.015342832	2.8824031	1.0232819	0.7235	0.0	34843.84016084671
3219	20.0	8.944272	30.0	10.0	715.8	1.8761921	0.0	1.8761921	1.8761921	12880000	0.08057319	10.566586	0.0	-0.1658951	2.882209	0.73858345	0.52375	0.0	34854.56690597534
3220	12.5	12.990381	30.0	0.0	834.75	2.2845821	0.0	2.2845821	2.2845821	12884000	0.02858343	7.5881786	0.0	-1.074827	2.8823638	1.0942655	0.76975	0.0	34865.37366580963
3221	22.0	19.39072	50.0	0.0	625.8	1.2454876	1.1920929e-07	1.2454877	1.2454877	12888000	0.03806536	23.25953	0.0	-1.2612875	2.8823745	0.90680563	0.645	0.0	34875.85790491104
3222	12.5	8.291562	20.0	0.0	830.25	2.3716342	0.0	2.3716342	2.3716342	12892000	0.061694913	15.506521	0.0	-0.08575487	2.882422	1.0573168	0.75325	0.0	34886.64369010925
3223	2.5	4.3301272	10.0	0.0	1000.0	2.0792143	0.0	2.0792143	2.0792143	12896000	0.063934244	4.108331	0.0	-2.635318	2.8826044	1.3713757	0.97775	0.0	34897.246567964554
3224	22.5	14.790199	40.0	0.0	680.5	0.4480497	2.9802322e-08	0.44804972	0.44804972	12900000	0.040122874	17.282755	0.0	-2.520093	2.882309	0.8548689	0.60475004	0.0	34907.450801849365
3225	16.0	10.198039	30.0	0.0	590.0	2.0493321	0.0	2.0493321	2.0493321	12904000	0.06330917	18.016079	0.0	-0.15335399	2.8822439	0.7953533	0.566	0.0	34918.080512046814
3226	5.0	5.0	10.0	0.0	780.75	2.4437914	2.3841858e-07	2.4437916	2.4437916	12908000	0.08857341	5.5342484	0.0	-3.7505288	2.8823864	1.0902684	0.77	0.0	34928.56548190117
3227	12.5	12.990381	30.0	0.0	879.0	0.48364246	8.940697e-08	0.48364237	0.48364237	12912000	0.0324672	11.831491	0.0	-0.55358875	2.882513	1.1411476	0.81149995	0.0	34939.06486296654
3228	22.5	4.3301272	30.0	20.0	597.0	1.2356526	0.0	1.2356526	1.2356526	12916000	0.07745324	11.535764	0.0	-0.41082203	2.8822567	0.8478421	0.60099995	0.0	34949.56929183006
3229	12.5	12.990381	30.0	0.0	751.75	1.8826294	0.0	1.8826294	1.8826294	12920000	0.028020427	12.284815	0.0	-0.0563128	2.8823628	0.9638476	0.685	0.0	34960.18164205551
3230	30.0	12.247449	50.0	20.0	698.25	1.6440982	3.5762787e-07	1.6440978	1.6440978	12924000	0.06355146	22.405033	0.0	-3.5309286	2.8820412	0.5376624	0.3815	0.0	34970.563554763794
3231	20.0	6.3245554	30.0	10.0	698.4	3.5446749	2.3841858e-07	3.544675	3.544675	12928000	0.10276639	12.231971	0.0	-0.9685738	2.882101	0.61002684	0.4335	0.0	34981.13720583916
3232	25.0	11.18034	40.0	10.0	844.25	2.5498197	0.0	2.5498197	2.5498197	12932000	0.06663169	16.92405	0.0	-0.21600342	2.8823075	0.8801413	0.62	0.0	34991.9098777771
3233	17.5	8.291562	30.0	10.0	895.75	3.0184472	2.3841858e-07	3.018447	3.018447	12936000	0.09184635	13.129435	0.0	-0.6778405	2.882276	0.9361083	0.6645	0.0	35002.6324338913
3234	12.5	12.990381	30.0	0.0	836.75	2.1893559	0.0	2.1893559	2.1893559	12940000	0.035057645	11.806641	0.0	-0.69452906	2.8824391	1.1061733	0.78875	0.0	35013.293271780014
3235	22.0	17.20465	50.0	0.0	616.4	1.3510284	0.0	1.3510284	1.3510284	12944000	0.050573308	21.193354	0.0	-2.4453547	2.8822825	0.78672075	0.55825	0.0	35023.8760137558
3236	12.5	8.291562	20.0	0.0	806.0	2.9288955	4.7683716e-07	2.928896	2.928896	12948000	0.07341024	7.076469	0.0	-2.6827302	2.8822582	0.8488082	0.60425	0.0	35034.78654384613
3237	2.5	4.3301272	10.0	0.0	853.5	1.2711085	0.0	1.2711085	1.2711085	12952000	0.047861643	1.6872736	0.0	-1.2048967	2.882595	1.2712021	0.90174997	0.0	35045.52651286125
3238	25.0	11.18034	40.0	10.0	662.0	0.15952717	0.0	0.15952717	0.15952717	12956000	0.06412321	21.212566	0.0	-5.870411	2.8823462	0.83486617	0.59175	0.0	35056.92962598801
3239	15.0	16.583124	40.0	0.0	782.5	2.620154	4.7683716e-07	2.6201534	2.6201534	12960000	0.04631807	15.032722	0.0	-1.3576689	2.8823647	0.92016244	0.655	0.0	35069.08901786804
3240	10.0	12.247449	30.0	0.0	868.5	1.4364833	0.0	1.4364833	1.4364833	12964000	0.04097657	9.241208	0.0	-0.28750277	2.8824675	1.2347746	0.87175	0.0	35079.68564105034
3241	20.0	7.071068	30.0	10.0	705.75	0.8917751	1.1920929e-07	0.89177495	0.89177495	12968000	0.08840227	13.787735	0.0	-2.5806804	2.8821325	0.59992725	0.42575002	0.0	35090.320992708206
3242	37.5	24.874685	70.0	0.0	810.75	2.5236394	2.3841858e-07	2.5236392	2.5236392	12972000	0.013061933	36.119633	0.0	-1.985311	2.8822384	0.8492261	0.60175	0.0	35100.96826386452
3243	10.0	17.320509	40.0	0.0	953.75	3.9549987	4.7683716e-07	3.9549992	3.9549992	12976000	0.0054207705	17.82988	0.0	-6.701166	2.8825305	1.2433195	0.885	0.0	35111.65437078476
3244	17.5	10.897247	30.0	0.0	740.25	1.3357695	1.1920929e-07	1.3357694	1.3357694	12980000	0.03825719	21.29812	0.0	-1.6727893	2.8823385	0.9511193	0.67025	0.0	35122.114672899246
3245	25.0	18.027756	50.0	0.0	652.0	2.644522	0.0	2.644522	2.644522	12984000	0.031518735	17.447943	0.0	-0.036068797	2.8822541	0.87069374	0.61600006	0.0	35132.70771288872
3246	18.0	7.483315	30.0	10.0	646.2	2.837115	0.0	2.837115	2.837115	12988000	0.0863931	9.015453	0.0	-0.5646695	2.8821447	0.69688904	0.49675003	0.0	35143.481812000275
3247	20.0	14.142136	40.0	0.0	703.0	2.0743444	0.0	2.0743444	2.0743444	12992000	0.03731266	14.801615	0.0	-0.21862733	2.8823476	0.91725165	0.6535	0.0	35154.11987686157
3248	12.5	8.291562	20.0	0.0	776.0	2.5493321	0.0	2.5493321	2.5493321	12996000	0.07407244	6.713601	0.0	-1.5749414	2.882321	0.989974	0.70425	0.0	35164.62527894974
3249	17.5	10.897247	30.0	0.0	791.5	1.2745476	0.0	1.2745476	1.2745476	13000000	0.038322277	10.715643	0.0	-0.19417834	2.882409	1.015743	0.72375	0.0	35175.289351940155
3250	15.0	15.0	40.0	0.0	674.0	1.7221984	1.1920929e-07	1.7221982	1.7221982	13004000	0.08353027	12.487237	0.0	-0.010034442	2.8822126	0.7203219	0.512	0.0	35185.900774002075
3251	27.5	14.790199	50.0	10.0	732.0	1.8239206	2.3841858e-07	1.8239204	1.8239204	13008000	0.039501872	19.598743	0.0	-0.4467616	2.8823	0.86128294	0.60825	0.0	35196.414799928665
3252	12.0	11.661903	30.0	0.0	767.6	2.5017035	0.0	2.5017035	2.5017035	13012000	0.052018017	11.773873	0.0	-1.267643	2.8824825	1.1020585	0.78499997	0.0	35206.95624876022
3253	10.0	12.247449	30.0	0.0	747.0	1.360399	0.0	1.360399	1.360399	13016000	0.09030673	7.99384	0.0	-0.060306847	2.8824267	0.9020994	0.6375	0.0	35217.38740992546
3254	27.5	12.990381	50.0	20.0	605.75	1.1117725	0.0	1.1117725	1.1117725	13020000	0.07554321	27.065372	0.0	-8.30109	2.8821347	0.47453776	0.33475	0.0	35227.83261704445
3255	15.0	8.6602545	20.0	0.0	915.0	4.035447	4.7683716e-07	4.0354476	4.0354476	13024000	0.0609353	12.851862	0.0	-3.80233	2.8822381	0.8623781	0.61300004	0.0	35238.25994992256
3256	20.0	18.708286	50.0	0.0	767.0	2.0602548	2.3841858e-07	2.060255	2.060255	13028000	0.06566003	14.794409	0.0	-0.21679181	2.8822298	0.7815492	0.55649996	0.0	35248.93500709534
3257	12.5	4.3301272	20.0	10.0	531.0	2.5326343	2.3841858e-07	2.532634	2.532634	13032000	0.108863994	6.5813675	0.0	-2.168893	2.8821363	0.69082606	0.49025	0.0	35259.442287921906
3258	20.0	12.247449	30.0	0.0	716.75	1.0390664	1.1920929e-07	1.0390666	1.0390666	13036000	0.044174913	10.851725	0.0	-0.92970055	2.882273	0.8531207	0.60825	0.0	35270.02660369873
3259	14.0	8.0	20.0	0.0	608.4	2.0176241	0.0	2.0176241	2.0176241	13040000	0.08692737	7.2155356	0.0	-0.30830556	2.882257	0.740789	0.526	0.0	35280.60994887352
3260	22.5	4.3301272	30.0	20.0	650.0	1.4536337	1.1920929e-07	1.4536335	1.4536335	13044000	0.058685936	10.816889	0.0	-0.5412923	2.882318	0.8044194	0.572	0.0	35291.17513203621
3261	16.0	12.0	30.0	0.0	605.0	2.2010996	0.0	2.2010996	2.2010996	13048000	0.07992475	8.902966	0.0	-0.31109852	2.8822155	0.751786	0.53375	0.0	35301.826927900314
3262	15.0	7.637626	30.0	10.0	535.1667	1.6345881	1.1920929e-07	1.634588	1.634588	13052000	0.116520174	13.813969	0.0	-0.30078197	2.8820796	0.49621874	0.348	0.0	35312.51562285423
3263	7.5	8.291562	20.0	0.0	980.0	2.1911514	0.0	2.1911514	2.1911514	13056000	0.060067743	6.971306	0.0	-1.195985	2.8825092	1.1869338	0.84625	0.0	35323.06796193123
3264	17.5	17.85357	40.0	0.0	861.75	1.0816803	0.0	1.0816803	1.0816803	13060000	0.017315269	15.070663	0.0	-1.536058	2.8823583	0.9981868	0.704	0.0	35333.62082004547
3265	8.0	4.0	10.0	0.0	749.6	2.3391035	2.3841858e-07	2.3391032	2.3391032	13064000	0.14130642	6.4203444	0.0	-1.3342924	2.8823857	0.9685157	0.68925	0.0	35344.31753778458
3266	10.0	7.071068	20.0	0.0	794.0	1.167261	2.3841858e-07	1.1672608	1.1672608	13068000	0.09023283	7.039501	0.0	-0.018108368	2.8822887	0.9310464	0.66174996	0.0	35354.98371887207
3267	10.0	12.247449	30.0	0.0	894.25	1.3033979	1.1920929e-07	1.3033978	1.3033978	13072000	0.0532599	5.1966305	0.0	-0.020675242	2.882403	1.1802676	0.836	0.0	35365.66642284393
3268	15.0	8.6602545	30.0	10.0	848.25	1.1581857	2.3841858e-07	1.1581855	1.1581855	13076000	0.07620934	6.6186213	0.0	-0.0541867	2.8823817	1.0852008	0.76874995	0.0	35376.21874380112
